timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-01T12:39:01,Train_B_Emission,74012da1-e897-48f1-bef5-b50d8bd12d1d,3.92256760597229,9.126102069016688e-06,2.326563359958864e-06,17.5,1.921014287119424,5.22689151763916,1.905011336008708e-05,2.086668336e-06,5.642158276496615e-06,2.6778939972583696e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T12:44:03,Train_B_Emission,2d080c88-199a-4034-baf9-0e176fc8e915,3.277884006500244,7.657893450145058e-06,2.3362307619668625e-06,17.5,2.01413285633558,5.22689151763916,1.5934158364931744e-05,1.831668131999965e-06,4.704913745399608e-06,2.247074024233132e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:14:13,Train_B_Emission,c0856150-f11d-42f3-b9c5-e089e6bf1e52,3.281877040863037,7.527862644214996e-06,2.2937674234850035e-06,17.5,1.6181330365177689,5.22689151763916,1.590711706214481e-05,1.4641678380000069e-06,4.717902832664435e-06,2.2089187732809253e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:17:18,Train_B_Emission,d85fac36-a2b3-4065-a5b1-bc446b83ffdb,3.196685314178467,7.334235318855406e-06,2.294325089280885e-06,17.5,1.6106091696854612,5.22689151763916,1.5510112212763894e-05,1.4213900260000073e-06,4.589520193718499e-06,2.15210224324824e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:19:05,Train_B_Emission,433ecd82-a373-47d7-a8d6-e20e1bf30a24,3.2701244354248047,7.524210177540392e-06,2.300894148256765e-06,17.5,1.6598405657586626,5.22689151763916,1.587939312060674e-05,1.499723422000005e-06,4.699353669722086e-06,2.2078470212328832e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:21:13,Train_B_Emission,f5ef58b1-1551-4652-86a4-173d031af440,3.2905569076538086,7.600922067610046e-06,2.3099196521811742e-06,17.5,1.7319451618839956,5.22689151763916,1.599576274553935e-05,1.5755568160000168e-06,4.732248187922323e-06,2.2303567749461688e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:25:54,Train_B_Emission,09986d74-edb1-4d97-9c62-172eed2e3f16,3.153294086456299,7.2809661117689634e-06,2.309003192262153e-06,17.5,1.7262846424396672,5.22689151763916,1.5328512920273677e-05,1.5116678759999945e-06,4.524532525466042e-06,2.136471332173972e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:31:42,Train_B_Emission,dffa2bcc-6fbd-430a-a4ef-cc6284340220,3.4875051975250244,8.124744621620352e-06,2.3296724051870186e-06,17.5,1.9597236598155312,5.22689151763916,1.693846252229479e-05,1.8883348440000133e-06,5.013835454765285e-06,2.384063282106009e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:37:43,Train_B_Emission,a8638b8c-c04d-4229-bf5d-45b45660c960,3.809011936187744,8.666193093765132e-06,2.275181395844799e-06,17.5,1.3742546824034931,5.22689151763916,1.8497167858812542e-05,1.4466678240000002e-06,5.485582363764365e-06,2.5429418046576912e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
2024-01-01T13:39:22,Train_B_Emission,82d6297b-2233-4a96-bf6f-60efed92b44f,4.05220890045166,8.508990022719389e-06,2.0998399223127355e-06,17.5,0.0,5.22689151763916,1.9698237710528904e-05,0.0,5.269895597919571e-06,2.496813330844848e-05,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.9.13,2.3.2,8,AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx,1,1 x NVIDIA GeForce GTX 1650,12.1097,43.1479,13.938377380371094,machine,N,1.0
